Movie name,Release Year,Predicted_Label,runtime,genres,belongs_to_collection,budget,revenue,vote_average,vote_count,popularity,production_companies
The Matrix Revolutions,2003,Enjoyable,129.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","{'id': 2344, 'name': 'The Matrix Collection', 'poster_path': '/lh4aGpd3U9rm9B8Oqr6CUgQLtZL.jpg', 'backdrop_path': '/RhUxjzNojIJsdZSYTn0CQvdKsn.jpg'}",150000000.0,424988211.0,6.4,3155.0,15.368205,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]"
The Matrix,1999,Enjoyable,136.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","{'id': 2344, 'name': 'The Matrix Collection', 'poster_path': '/lh4aGpd3U9rm9B8Oqr6CUgQLtZL.jpg', 'backdrop_path': '/RhUxjzNojIJsdZSYTn0CQvdKsn.jpg'}",63000000.0,463517383.0,7.9,9079.0,33.366332,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Groucho II Film Partnership', 'id': 372}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]"
Eyes Wide Shut,1999,Enjoyable,159.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",,65000000.0,162091208.0,7.1,1266.0,13.268484,"[{'name': 'Hobby Films', 'id': 194}, {'name': 'Pole Star', 'id': 195}, {'name': 'Stanley Kubrick Productions', 'id': 385}, {'name': 'Warner Bros.', 'id': 6194}]"
From Dusk Till Dawn,1996,Enjoyable,108.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","{'id': 10924, 'name': 'From Dusk Till Dawn Collection', 'poster_path': '/a156nAy5ZTGXlO5wgfvnF26aaDB.jpg', 'backdrop_path': '/oIJQPVy33uxBAu9LMXwjsgHLyxP.jpg'}",19000000.0,25836616.0,6.9,1644.0,15.339153,"[{'name': 'A Band Apart', 'id': 59}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Los Hooligans Productions', 'id': 11705}, {'name': 'Miramax', 'id': 53009}]"
Primal Fear,1996,Forgettable,129.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,30000000.0,102616183.0,7.4,644.0,10.326213,"[{'name': 'Paramount Pictures', 'id': 4}]"
The Talented Mr. Ripley,1999,Enjoyable,139.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,40000000.0,128798265.0,7.1,790.0,11.65502,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Miramax Films', 'id': 14}, {'name': 'Timnick Films', 'id': 679}, {'name': 'Mirage Enterprises', 'id': 932}]"
Bend It Like Beckham,2002,Enjoyable,112.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,3500159.0,76578641.0,6.2,593.0,6.262677,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Kintop Pictures', 'id': 1490}, {'name': 'Filmförderung Hamburg', 'id': 2406}, {'name': 'UK Film Council', 'id': 2452}]"
Scarface,1983,Enjoyable,170.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,25000000.0,65884703.0,8.0,3017.0,11.299673,"[{'name': 'Universal Pictures', 'id': 33}]"
Stop Making Sense,1984,Lingering,88.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",,1200000.0,4978922.0,8.7,47.0,2.359569,"[{'name': 'Talking Heads', 'id': 5479}, {'name': 'Arnold Stiefel Company', 'id': 15806}]"
The Wizard of Oz,1939,Enjoyable,102.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,2777000.0,33754967.0,7.4,1689.0,22.064932,"[{'name': ""Loew's Incorporated"", 'id': 31892}]"
Friday the 13th,1980,Enjoyable,95.0,"[{'id': 27, 'name': 'Horror'}]","{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/uobgqpLQff9WvxGKE2OSvXv1RHm.jpg', 'backdrop_path': '/c7pMKwv5NzIN6N3KM4L8fYMTtPw.jpg'}",550000.0,59754601.0,6.4,622.0,12.146747,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Georgetown Productions Inc.', 'id': 16779}, {'name': 'Sean S. Cunningham Films', 'id': 17611}]"
The Nightmare Before Christmas,1993,Enjoyable,76.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,18000000.0,75634409.0,7.6,2135.0,17.730913,"[{'name': 'Tim Burton Productions', 'id': 8601}, {'name': 'Skellington Productions Inc.', 'id': 8835}, {'name': 'Touchstone Pictures', 'id': 9195}]"
Clue,1985,Forgettable,94.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,15000000.0,14643997.0,7.1,377.0,7.720009,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Debra Hill Productions', 'id': 498}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'The Guber-Peters Company', 'id': 4357}]"
Matilda,1996,Enjoyable,98.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,36000000.0,33459416.0,6.9,892.0,10.034915,"[{'name': 'Jersey Films', 'id': 216}, {'name': 'TriStar Pictures', 'id': 559}]"
Notting Hill,1999,Lingering,124.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,42000000.0,363889678.0,7.0,1309.0,9.874043,"[{'name': 'Bookshop Productions', 'id': 282}, {'name': 'Notting Hill Pictures', 'id': 283}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]"
Un Chien Andalou,1929,Lingering,16.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,0.0,0.0,7.5,256.0,6.051472,"[{'name': 'Luis Buñuel', 'id': 85822}]"
The Evil Dead,1981,Enjoyable,85.0,"[{'id': 27, 'name': 'Horror'}]","{'id': 1960, 'name': 'Evil Dead Collection', 'poster_path': '/eWFADubShlTEUiNsPcN6BMOKakr.jpg', 'backdrop_path': '/jrLLRe7pctP1aFDRuD9mt59YGHX.jpg'}",350000.0,29400000.0,7.3,913.0,10.421679,"[{'name': 'Renaissance Pictures', 'id': 467}]"
American Psycho,2000,Enjoyable,102.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","{'id': 86105, 'name': 'American Psycho Collection', 'poster_path': '/ko4O9lcRGYOZAF5Hh79Mfsgjpun.jpg', 'backdrop_path': '/5nrkaUQe4m3FLYJrFPGnkMGeQXD.jpg'}",7000000.0,34266564.0,7.3,2128.0,13.686715,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Edward R. Pressman Film', 'id': 6455}, {'name': 'Muse Productions', 'id': 15231}]"
Requiem for a Dream,2000,Lingering,102.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,4500000.0,7390108.0,7.9,2525.0,6.874828,"[{'name': 'Artisan Entertainment', 'id': 2188}]"
Singinâ?? in the Rain,1952,Enjoyable,103.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,2540800.0,7200000.0,7.9,747.0,11.064858,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
Star Wars: Episode II -Â Attack of the Clones,2002,Enjoyable,142.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}",120000000.0,649398328.0,6.4,4074.0,14.072511,"[{'name': 'Lucasfilm', 'id': 1}]"
After Hours,1985,Enjoyable,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,4500000.0,10609321.0,7.4,251.0,6.583161,"[{'name': 'Double Play', 'id': 2957}, {'name': 'Geffen Company, The', 'id': 4354}]"
American Psycho,2000,Enjoyable,102.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","{'id': 86105, 'name': 'American Psycho Collection', 'poster_path': '/ko4O9lcRGYOZAF5Hh79Mfsgjpun.jpg', 'backdrop_path': '/5nrkaUQe4m3FLYJrFPGnkMGeQXD.jpg'}",7000000.0,34266564.0,7.3,2128.0,13.686715,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Edward R. Pressman Film', 'id': 6455}, {'name': 'Muse Productions', 'id': 15231}]"
Scooby-Doo,2002,Lingering,88.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","{'id': 86860, 'name': 'Scooby-Doo Collection', 'poster_path': '/YAuhbJKSG1R42QHJmbGsNQ80Fd.jpg', 'backdrop_path': '/aj598PG0VipBkiQXtikXdX5jRR4.jpg'}",84000000.0,275650703.0,5.4,853.0,8.592826,"[{'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Mosaic Media Group', 'id': 748}, {'name': 'Warner Bros.', 'id': 6194}]"
After Hours,1985,Enjoyable,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,4500000.0,10609321.0,7.4,251.0,6.583161,"[{'name': 'Double Play', 'id': 2957}, {'name': 'Geffen Company, The', 'id': 4354}]"
A Nightmare on Elm Street,1984,Enjoyable,91.0,"[{'id': 27, 'name': 'Horror'}]","{'id': 8581, 'name': 'A Nightmare on Elm Street Collection', 'poster_path': '/BcgmrOz69AUBRukw5LLGeYsOgo.jpg', 'backdrop_path': '/xDScJToK3YDTZmxNqQ0hFTObeXq.jpg'}",1800000.0,25504513.0,7.2,1212.0,13.694713,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Smart Egg Pictures', 'id': 1531}]"
Dune,1984,Forgettable,137.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,40000000.0,30925690.0,6.5,576.0,9.261189,"[{'name': 'Dino De Laurentiis Company', 'id': 10308}]"
Vertigo,1958,Enjoyable,128.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,2479000.0,28000000.0,8.0,1162.0,18.20822,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Alfred J. Hitchcock Productions', 'id': 10715}]"
The Blair Witch Project,1999,Enjoyable,81.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","{'id': 64750, 'name': 'Blair Witch Collection', 'poster_path': '/qDQuKJZYLHrs1Ej64tYYFooFxc1.jpg', 'backdrop_path': '/e5GwLq0zBer3SuSJZodcNROnT6Z.jpg'}",60000.0,248000000.0,6.3,1090.0,14.838386,"[{'name': 'Artisan Entertainment', 'id': 2188}, {'name': 'Haxan Films', 'id': 15160}]"
The Virgin Suicides,1999,Enjoyable,97.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,6000000.0,10409377.0,7.1,841.0,10.505387,"[{'name': 'American Zoetrope', 'id': 70}]"
Top Gun,1986,Enjoyable,110.0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,15000000.0,356830601.0,6.7,1736.0,20.301019,"[{'name': 'Paramount Pictures', 'id': 4}]"
The Childrenâ??s Hour,1961,Enjoyable,107.0,"[{'id': 18, 'name': 'Drama'}]",,0.0,0.0,7.5,72.0,7.591269,"[{'name': 'The Mirisch Corporation', 'id': 219}]"
Donnie Darko,2001,Enjoyable,113.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","{'id': 178106, 'name': 'Darko Collection', 'poster_path': '/4Oj6ctBucsLvkbKsQMDaDXXR5cu.jpg', 'backdrop_path': '/hja7IzXp6how8eD1WHriI386TGY.jpg'}",6000000.0,1270522.0,7.7,3574.0,18.303148,"[{'name': 'Pandora Cinema', 'id': 185}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Flower Films', 'id': 2214}, {'name': 'Adam Fields Productions', 'id': 3334}]"
Citizen Kane,1941,Enjoyable,119.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",,839727.0,23217674.0,8.0,1244.0,15.811921,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Mercury Productions', 'id': 11447}]"
Chicago,2002,Enjoyable,113.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,45000000.0,306776732.0,6.9,695.0,13.325347,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Producers Circle', 'id': 734}, {'name': 'Storyline Entertainment', 'id': 8797}]"
Saw,2004,Enjoyable,103.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]","{'id': 656, 'name': 'Saw Collection', 'poster_path': '/xmC2A7qPEfiOkQC58fZh8srWQ5v.jpg', 'backdrop_path': '/oLfS1lOmN2KIU2IQ200SDEPVEZe.jpg'}",1200000.0,103911669.0,7.2,2255.0,23.508433,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Twisted Pictures', 'id': 2061}, {'name': 'Evolution Entertainment', 'id': 23019}, {'name': 'Saw Productions Inc.', 'id': 55405}]"
Tokyo Godfathers,2003,Lingering,92.0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",,0.0,0.0,7.7,178.0,6.288949,"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'Madhouse', 'id': 4288}, {'name': 'Tokyo Godfathers Production Committee', 'id': 24035}]"
Seven Samurai,1954,Enjoyable,207.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,2000000.0,271841.0,8.2,892.0,15.01777,"[{'name': 'Toho Company', 'id': 882}]"
Shark Tale,2004,Lingering,90.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,75000000.0,367275019.0,5.8,1612.0,17.999273,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Pacific Data Images (PDI)', 'id': 520}, {'name': 'DreamWorks Animation', 'id': 521}]"
Notting Hill,1999,Forgettable,124.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,42000000.0,363889678.0,7.0,1309.0,9.874043,"[{'name': 'Bookshop Productions', 'id': 282}, {'name': 'Notting Hill Pictures', 'id': 283}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]"
Love Actually,2003,Enjoyable,135.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,40000000.0,244931766.0,7.0,1917.0,10.586815,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'DNA Films', 'id': 284}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Working Title Films', 'id': 10163}]"
The Parent Trap,1998,Enjoyable,127.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,0.0,0.0,6.8,768.0,7.768828,"[{'name': 'Walt Disney Pictures', 'id': 2}]"
Scream,1996,Enjoyable,111.0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","{'id': 2602, 'name': 'Scream Collection', 'poster_path': '/3DjOcwfd8cTcKBkWTcNntAZajEg.jpg', 'backdrop_path': '/jPTbJp1601vLu27WhyjhpVk8w0h.jpg'}",14000000.0,173046663.0,7.0,1520.0,13.326443,"[{'name': 'Woods Entertainment', 'id': 979}, {'name': 'Dimension Films', 'id': 7405}]"
Fight Club,1999,Enjoyable,139.0,"[{'id': 18, 'name': 'Drama'}]",,63000000.0,100853753.0,8.3,9678.0,63.869599,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Taurus Film', 'id': 20555}, {'name': 'Linson Films', 'id': 54050}, {'name': 'Atman Entertainment', 'id': 54051}, {'name': 'Knickerbocker Films', 'id': 54052}]"
Persona,1966,Enjoyable,85.0,"[{'id': 18, 'name': 'Drama'}]",,0.0,0.0,8.0,353.0,8.862628,"[{'name': 'Svensk Filmindustri (SF)', 'id': 6181}]"
Buffalo â??66,1998,Enjoyable,110.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,1500000.0,2375097.0,7.2,172.0,9.167761,[]
Clue,1985,Enjoyable,94.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,15000000.0,14643997.0,7.1,377.0,7.720009,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Debra Hill Productions', 'id': 498}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'The Guber-Peters Company', 'id': 4357}]"
The Royal Tenenbaums,2001,Enjoyable,110.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,21000000.0,71441250.0,7.4,1317.0,9.707542,"[{'name': 'Touchstone Pictures', 'id': 9195}]"
Possession,1981,Enjoyable,123.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,0.0,0.0,6.9,153.0,10.505671,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Oliane Productions', 'id': 1060}, {'name': 'Marianne Productions', 'id': 1497}]"
Lolita,1962,Lingering,153.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,2000000.0,9250000.0,7.3,409.0,9.551293,"[{'name': 'Seven Arts Productions', 'id': 516}, {'name': 'Allied Artists', 'id': 517}, {'name': 'Transworld Pictures', 'id': 518}]"
Rushmore,1998,Enjoyable,93.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,9000000.0,17096053.0,7.5,688.0,5.997054,"[{'name': 'Touchstone Pictures', 'id': 9195}]"
13 Going on 30,2004,Enjoyable,98.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,37000000.0,96455697.0,6.3,1260.0,12.632595,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Thirteen Productions', 'id': 19636}]"
Catch Me If You Can,2002,Enjoyable,141.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,52000000.0,352114312.0,7.7,3917.0,19.833077,"[{'name': 'Kemp Company', 'id': 367}, {'name': 'Splendid Pictures', 'id': 368}, {'name': 'Parkes/MacDonald Productions', 'id': 11084}]"
Edward Scissorhands,1990,Enjoyable,105.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,20000000.0,53000000.0,7.5,3731.0,17.612244,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
Trainspotting,1996,Enjoyable,93.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","{'id': 424202, 'name': 'Trainspotting Collection', 'poster_path': '/6W9nyZ3Daq4zHkfTRIzNgWg6ai6.jpg', 'backdrop_path': '/rIrAfUd5wjkGoDkecNx1aXjGJLu.jpg'}",4000000.0,16491080.0,7.8,2737.0,19.348466,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Channel Four Films', 'id': 181}, {'name': 'Noel Gay Motion Picture Company', 'id': 358}, {'name': 'Figment Films', 'id': 359}, {'name': 'Film4', 'id': 9349}]"
Closer,2004,Enjoyable,104.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,27000000.0,115505027.0,6.7,845.0,10.860952,"[{'name': 'Columbia Pictures', 'id': 5}]"
